id,player_name,games,time,goals,xG,assists,xA,shots,key_passes,yellow_cards,red_cards,position,team_title,npg,npxG,xGChain,xGBuildup,League,Season
8380,Pablo Marí,34,2609,0,0.3156427722424269,0,0.6654438972473145,8,4,7,0,D S,Monza,0,0.3156427722424269,5.760206629522145,5.714745820499957,Serie_A,2023
8429,Luka Romero,4,72,0,0.13438808917999268,0,0,1,0,1,0,S,AC Milan,0,0.13438808917999268,0.6175433099269867,0.483155220746994,Serie_A,2023
8512,Filippo Terracciano,21,1361,0,0.342523486353457,1,1.1813033670186996,8,17,2,0,D M S,"AC Milan,Verona",0,0.342523486353457,3.9119341298937798,2.6313380654901266,Serie_A,2023
8522,Matteo Lovato,26,1482,0,0.05441945604979992,0,0.1685897819697857,2,3,4,0,D S,"Salernitana,Torino",0,0.05441945604979992,3.0562739428132772,2.9812231678515673,Serie_A,2023
8632,Enzo Ebosse,1,15,0,0,0,0,0,0,0,0,S,Udinese,0,0,0.046560026705265045,0.046560026705265045,Serie_A,2023
8639,Brandon Soppy,5,173,0,0.018306445330381393,0,0.04068854823708534,1,1,0,0,D S,Torino,0,0.018306445330381393,0.44114547222852707,0.44114547222852707,Serie_A,2023
8663,Flavius Daniliuc,14,732,0,0.1341615654528141,0,0.22291920147836208,2,5,2,0,D S,Salernitana,0,0.1341615654528141,1.8717448394745588,1.6862171459943056,Serie_A,2023
8771,Yunus Musah,30,1439,0,0.6486980924382806,2,1.5079145263880491,14,14,5,0,D M S,AC Milan,0,0.6486980924382806,5.727942459285259,3.9546976909041405,Serie_A,2023
8819,Mergim Vojvoda,28,1372,0,0.26691899448633194,3,1.501221808604896,9,18,3,0,D M S,Torino,0,0.26691899448633194,5.784149983897805,5.116446918807924,Serie_A,2023
8829,Nicolò Casale,20,1559,0,0.9763956321403384,0,0.07588623277842999,7,2,5,0,D S,Lazio,0,0.9763956321403384,4.498380331322551,4.311005115509033,Serie_A,2023
8856,Razvan Marin,30,1815,0,1.0083023044280708,3,3.3114207424223423,35,33,3,0,M S,Empoli,0,1.0083023044280708,5.588325290009379,4.377111053094268,Serie_A,2023
8871,Marco Carnesecchi,27,2427,0,0,0,0,0,0,0,0,GK,Atalanta,0,0,2.1709901951253414,2.1709901951253414,Serie_A,2023
8872,Matteo Ruggeri,34,2489,0,0.6316420622169971,4,2.544009182602167,12,24,3,0,D M S,Atalanta,0,0.6316420622169971,10.970818209461868,9.308693802915514,Serie_A,2023
8881,Lorenzo Montipò,37,3330,0,0,1,0.014551478438079357,0,1,0,0,GK,Verona,0,0,2.2296831011772156,2.2151316218078136,Serie_A,2023
8912,Tommaso Pobega,11,298,0,0.3183460757136345,0,0.2567567229270935,5,1,0,0,D M S,AC Milan,0,0.3183460757136345,2.486055664718151,2.0224963948130608,Serie_A,2023
9036,Nicola Zalewski,22,976,0,1.1059876764193177,1,1.9128439761698246,16,17,1,1,D F S,Roma,0,1.1059876764193177,5.136600196361542,3.116694536060095,Serie_A,2023
9041,Bruno Amione,10,587,0,0.16309326514601707,0,0.01315783429890871,5,1,2,0,D S,Verona,0,0.16309326514601707,0.49320412147790194,0.49320412147790194,Serie_A,2023
9046,Giuseppe Caso,14,381,0,0.33439452201128006,0,0.14670236594974995,7,3,2,0,F S,Frosinone,0,0.33439452201128006,0.6358818951994181,0.15478501096367836,Serie_A,2023
9052,Josep Martínez,36,3240,0,0,0,0.019440695643424988,0,1,2,1,GK,Genoa,0,0,2.737232381477952,2.717791685834527,Serie_A,2023
9090,Ardian Ismajli,26,2037,0,0.25714770518243313,0,0.09204177185893059,5,4,2,0,D S,Empoli,0,0.25714770518243313,4.935336872935295,4.919616490602493,Serie_A,2023
9134,Alessandro Di Pardo,15,318,0,0.11109921149909496,0,0.19546430371701717,3,5,0,0,D S,Cagliari,0,0.11109921149909496,0.652215588837862,0.520976459607482,Serie_A,2023
9263,Filippo Ranocchia,9,474,0,0.20988541096448898,0,0.9020096212625504,6,4,3,0,M S,Empoli,0,0.20988541096448898,1.0342459380626678,0.23034501820802689,Serie_A,2023
9381,Saba Sazonov,12,340,0,0.3835054039955139,0,0.03828668221831322,1,1,2,0,D S,Torino,0,0.3835054039955139,0.3872452601790428,0.3489585816860199,Serie_A,2023
9425,Emil Bohinen,17,580,0,0.07694320566952229,0,0.40584575571119785,4,7,1,0,M S,"Genoa,Salernitana",0,0.07694320566952229,2.0653364174067974,1.7213346157222986,Serie_A,2023
9503,Kacper Urbanski,22,911,0,1.4756384547799826,1,0.9181818217039108,17,16,3,0,F M S,Bologna,0,1.4756384547799826,5.409994894638658,3.9538381304591894,Serie_A,2023
9518,Edoardo Bove,31,1766,0,1.5188872143626213,2,0.919532866217196,19,16,2,0,M S,Roma,0,1.5188872143626213,8.768603987060487,6.591720283031464,Serie_A,2023
9550,Yayah Kallon,1,2,0,0,0,0,0,0,0,0,S,Verona,0,0,0,0,Serie_A,2023
9752,Jesper Lindstrom,22,389,0,0.5909223323687911,1,1.413169089704752,14,13,2,0,F S,Napoli,0,0.5909223323687911,3.0457052029669285,1.7466773092746735,Serie_A,2023
9856,Emmanuel Ekong,1,1,0,0,0,0.016783328726887703,0,1,0,0,S,Empoli,0,0,0.016783328726887703,0,Serie_A,2023
9862,Sydney van Hooijdonk,9,190,0,0.7327332533895969,0,0.10749389231204987,5,2,0,0,F S,Bologna,0,0.7327332533895969,1.261018741875887,0.47208085656166077,Serie_A,2023
9876,Alessandro Zanoli,21,963,0,0.21129567548632622,2,1.4767101276665926,3,12,4,0,D S,"Napoli,Salernitana",0,0.21129567548632622,3.1347189471125603,1.9625904392451048,Serie_A,2023
9877,Tyronne Ebuehi,15,1093,0,0.2627561595290899,1,0.5964694246649742,5,11,0,0,D S,Empoli,0,0.2627561595290899,2.2221295442432165,1.6675625070929527,Serie_A,2023
9892,Matias Viña,15,1047,0,0.35921494383364916,3,1.3409467078745365,8,16,1,0,D S,Sassuolo,0,0.35921494383364916,3.481733580119908,2.4827163880690932,Serie_A,2023
9893,Youssef Maleh,34,2639,0,0.9273026809096336,1,2.1609607758000493,18,34,11,0,M S,Empoli,0,0.9273026809096336,6.281802204437554,3.8272234769538045,Serie_A,2023
9902,Pasquale Mazzocchi,28,1730,0,0.33917286805808544,2,1.4282731506973505,13,17,4,1,D S,"Napoli,Salernitana",0,0.33917286805808544,3.6569135459139943,2.875270064920187,Serie_A,2023
9905,David Okereke,9,238,0,0.3632239531725645,0,0.1005034651607275,8,2,0,0,F M S,Torino,0,0.3632239531725645,1.143243219703436,0.7818590216338634,Serie_A,2023
9924,Fabiano Parisi,21,1451,0,1.1005738358944654,1,2.193103577941656,12,16,4,0,D S,Fiorentina,0,1.1005738358944654,9.431910619139671,7.1888817343860865,Serie_A,2023
9952,Ridgeciano Haps,16,767,0,0.09619662072509527,1,0.8937602415680885,4,3,0,0,D M S,Genoa,0,0.09619662072509527,1.0056717228144407,0.637868101708591,Serie_A,2023
9964,Koni de Winter,29,2383,0,0.5454128971323371,1,0.9032450243830681,11,5,6,1,D S,Genoa,0,0.5454128971323371,3.9912873888388276,3.682261490263045,Serie_A,2023
9982,David Zima,5,81,0,0,0,0,0,0,0,0,S,Torino,0,0,0.335852712392807,0.335852712392807,Serie_A,2023
9983,Beto,1,81,0,0,0,0.17803286015987396,0,6,0,0,F,Udinese,0,0,0.17803286015987396,0.033035073429346085,Serie_A,2023
9992,Oliver Christensen,4,360,0,0,0,0,0,0,0,0,GK,Fiorentina,0,0,1.4052646309137344,1.4052646309137344,Serie_A,2023
10034,Pablo Galdames,2,8,0,0.025787824764847755,0,0,1,0,0,0,S,Genoa,0,0.025787824764847755,0.4947963897138834,0.46900856494903564,Serie_A,2023
10039,Nicola Bagnolini,1,2,0,0,0,0,0,0,0,0,S,Bologna,0,0,0,0,Serie_A,2023
10073,Adam Obert,17,929,0,0.12567837722599506,0,0.8502773195505142,3,6,1,0,D S,Cagliari,0,0.12567837722599506,3.2031116038560867,2.463052250444889,Serie_A,2023
10076,Filippo Missori,8,254,0,0.23692407459020615,0,0.04461761750280857,4,2,0,0,D S,Sassuolo,0,0.23692407459020615,0.5472197216004133,0.2991007026284933,Serie_A,2023
10232,Ruan,26,1513,0,0.5574674028903246,0,0.6519884169101715,7,4,5,1,D S,Sassuolo,0,0.5574674028903246,2.383122514002025,2.1343659041449428,Serie_A,2023
10233,Justin Kumi,1,1,0,0,0,0,0,0,0,0,S,Sassuolo,0,0,0,0,Serie_A,2023
10236,Silvan Hefti,6,104,0,0,0,0,0,0,0,0,D S,Genoa,0,0,0,0,Serie_A,2023
10238,Lapo Francesco Maria Nava,1,1,0,0,0,0,0,0,0,0,S,AC Milan,0,0,0,0,Serie_A,2023
10268,Giorgio Cittadini,6,117,0,0,0,0,0,0,1,0,D S,"Genoa,Monza",0,0,0.08267582207918167,0.08267582207918167,Serie_A,2023
10301,Jens Cajuste,26,986,0,1.4428469873964787,2,1.3371006846427917,16,15,7,0,M S,Napoli,0,1.4428469873964787,6.839327538385987,4.322914877906442,Serie_A,2023
10383,Michel Aebischer,36,2232,0,0.9749945206567645,1,1.5278925970196724,17,17,8,0,M S,Bologna,0,0.9749945206567645,7.66948364302516,6.0087677873671055,Serie_A,2023
10385,Liberato Cacace,31,1914,0,0.4602995403110981,1,1.8651858707889915,13,21,6,0,D S,Empoli,0,0.4602995403110981,5.031446887180209,4.169410252943635,Serie_A,2023
10393,Emil Ceïde,11,141,0,0.14008325804024935,0,0.20531498454511166,2,4,0,0,S,Sassuolo,0,0.14008325804024935,0.40764268208295107,0.10182265192270279,Serie_A,2023
10396,Demba Seck,20,716,0,1.4840920213609934,0,0.7436612918972969,16,5,1,0,F M S,"Frosinone,Torino",0,1.4840920213609934,2.7555592600256205,0.7159791886806488,Serie_A,2023
10413,Giovanni Bonfanti,2,86,0,0.05035397410392761,0,0,1,0,0,0,D S,Atalanta,0,0.05035397410392761,0.6180681586265564,0.6180681586265564,Serie_A,2023
10577,Mario Gila,21,1822,0,0.4283573627471924,0,0.6459688115864992,8,7,2,1,D,Lazio,0,0.4283573627471924,6.568248246796429,6.382926278747618,Serie_A,2023
10596,Simone Pafundi,1,3,0,0,0,0,0,0,0,0,S,Udinese,0,0,0,0,Serie_A,2023
10764,Djed Spence,16,836,0,0.0894954688847065,0,0.23739861696958542,2,6,1,0,D M S,Genoa,0,0.0894954688847065,0.6684167422354221,0.45530058443546295,Serie_A,2023
10781,Mateusz Wieteska,19,954,0,0.27347872592508793,1,0.5759464874863625,4,4,3,1,D S,Cagliari,0,0.27347872592508793,1.5842874646186829,1.2992527848109603,Serie_A,2023
10879,Festy Ebosele,31,1732,0,0.8112895488739014,0,1.5617681546136737,16,16,4,1,D S,Udinese,0,0.8112895488739014,4.618826879188418,2.364440810866654,Serie_A,2023
10880,Axel Guessand,1,38,0,0.011676937341690063,0,0,1,0,0,0,S,Udinese,0,0.011676937341690063,0.37806934118270874,0.37806934118270874,Serie_A,2023
10890,Michele Di Gregorio,33,2872,0,0,0,0,0,0,0,0,GK,Monza,0,0,5.725842714309692,5.725842714309692,Serie_A,2023
10891,Carlos Augusto,37,1659,0,1.1027822345495224,3,3.164252106100321,22,19,1,0,D S,Inter,0,1.1027822345495224,12.28015723824501,9.812551019713283,Serie_A,2023
10892,Samuele Birindelli,35,2006,0,1.2049254719167948,2,2.6630832497030497,25,23,7,0,D S,Monza,0,1.2049254719167948,9.274825909174979,6.304812270216644,Serie_A,2023
10894,Patrick Ciurria,22,1606,0,1.475392802618444,1,3.146348964422941,28,31,2,0,D F M S,Monza,0,1.475392802618444,7.059582455083728,3.7341069895774126,Serie_A,2023
10896,Alessandro Sorrentino,7,548,0,0,0,0,0,0,0,0,GK S,Monza,0,0,0.5653340164572,0.5653340164572,Serie_A,2023
10902,Federico Baschirotto,37,3298,0,2.30855421256274,1,0.5566259026527405,18,2,3,1,D,Lecce,0,2.30855421256274,5.680645692162216,5.650157491676509,Serie_A,2023
10907,Marcin Listkowski,1,7,0,0.011969541199505329,0,0,1,0,0,0,S,Lecce,0,0.011969541199505329,0,0,Serie_A,2023
10908,Medon Berisha,6,196,0,0.12602299451828003,0,0.32468872144818306,2,5,0,0,M S,Lecce,0,0.12602299451828003,0.706414595246315,0.43508052080869675,Serie_A,2023
10935,Dodô,9,522,0,0.08425893075764179,0,0.7045378591865301,2,10,0,0,D S,Fiorentina,0,0.08425893075764179,1.838272713124752,1.2678810395300388,Serie_A,2023
10963,Erik Botheim,7,317,0,0.03298551216721535,0,0,1,0,1,0,F M S,Salernitana,0,0.03298551216721535,0.1875474713742733,0.15456195548176765,Serie_A,2023
10967,Mile Svilar,15,1350,0,0,0,0.03958161920309067,0,1,1,0,GK,Roma,0,0,1.6329222209751606,1.6329222209751606,Serie_A,2023
11022,Simone Perilli,1,90,0,0,0,0,0,0,0,0,GK,Verona,0,0,0.01642075553536415,0.01642075553536415,Serie_A,2023
11023,Josh Doig,28,2205,0,0.5908603323623538,2,1.293358794413507,13,19,7,0,D M S,"Sassuolo,Verona",0,0.5908603323623538,4.780129810795188,3.459060024470091,Serie_A,2023
11027,Emanuele Valeri,16,1173,0,1.366531042382121,1,2.4135903380811214,20,24,3,0,D M S,Frosinone,0,1.366531042382121,5.232246050611138,2.041946468874812,Serie_A,2023
11038,Jhon Lucumí,29,2201,0,0.7497506756335497,0,0.43323754519224167,11,4,1,0,D S,Bologna,0,0.7497506756335497,8.966233726590872,8.594582717865705,Serie_A,2023
11049,Reda Belahyane,2,88,0,0.028317278251051903,0,0,1,0,0,0,M S,Verona,0,0.028317278251051903,0.864464646205306,0.8361473679542542,Serie_A,2023
11053,Isak Hien,26,1783,0,0.3597128503024578,1,0.04263078421354294,8,1,4,1,D S,"Atalanta,Verona",0,0.3597128503024578,5.4989280588924885,5.456297270953655,Serie_A,2023
11054,Juan Cabal,22,1498,0,0.4380451953038573,0,0.44468742050230503,12,12,6,0,D S,Verona,0,0.4380451953038573,4.162682744674385,3.8799359668046236,Serie_A,2023
11096,Vivaldo Semedo,1,9,0,0,0,0,0,0,0,0,S,Udinese,0,0,0,0,Serie_A,2023
11140,Enzo Barrenechea,36,2836,0,0.504088924266398,1,1.4889122173190117,20,25,10,0,M S,Frosinone,0,0.504088924266398,10.443923195824027,9.522312646731734,Serie_A,2023
11278,Gvidas Gineitis,14,522,0,0.6061288490891457,0,0.4122712407261133,9,8,2,0,M S,Torino,0,0.6061288490891457,2.425183964893222,2.0006659291684628,Serie_A,2023
11282,Lorenzo Amatucci,2,14,0,0.01700584590435028,0,0,1,0,0,0,S,Fiorentina,0,0.01700584590435028,0.16030892729759216,0.16030892729759216,Serie_A,2023
11289,Ola Solbakken,1,16,0,0,0,0,0,0,0,0,S,Roma,0,0,0,0,Serie_A,2023
11297,Carlos Alcaraz,10,378,0,0.39867519587278366,1,0.29845622554421425,11,2,0,0,M S,Juventus,0,0.39867519587278366,1.1721367165446281,0.8768043182790279,Serie_A,2023
11367,Victor Kristiansen,32,2323,0,0.25584305450320244,3,2.372798257507384,6,23,5,0,D S,Bologna,0,0.25584305450320244,7.188016228377819,5.70120033621788,Serie_A,2023
11413,Andrea Ferraris,1,8,0,0,0,0,0,0,0,0,S,Monza,0,0,0,0,Serie_A,2023
11418,Alphadjo Cissè,1,6,0,0,0,0,0,0,0,0,S,Verona,0,0,0,0,Serie_A,2023
11470,Niccolò Pisilli,1,8,0,0,0,0,0,0,0,0,S,Roma,0,0,0,0,Serie_A,2023
11478,Nikola Sekulov,1,10,0,0,0,0,0,0,0,0,S,Juventus,0,0,0,0,Serie_A,2023
11529,Leonardo Mendicino,1,1,0,0,0,0,0,0,0,0,S,Atalanta,0,0,0,0,Serie_A,2023
11554,Andres Sfait,2,17,0,0,0,0.06599324196577072,0,1,0,0,S,Salernitana,0,0,0.06599324196577072,0.06599324196577072,Serie_A,2023
11586,Ebenezer Akinsanmiro,1,12,0,0,0,0.08744217455387115,0,1,0,0,S,Inter,0,0,0.08744217455387115,0.08744217455387115,Serie_A,2023
11610,Riccardo Pagano,4,39,0,0.05868164077401161,0,0.05713726207613945,1,1,0,0,S,Roma,0,0.05868164077401161,0.1141801942139864,0.055498553439974785,Serie_A,2023
11875,Steven Shpendi,12,401,0,0.46003760397434235,1,0.7257909066975117,7,5,0,0,F S,Empoli,0,0.46003760397434235,1.7624393850564957,0.6312420908361673,Serie_A,2023
11879,Anthony Oyono,16,1193,0,0.24245444778352976,1,1.1169285383075476,4,10,4,0,D S,Frosinone,0,0.24245444778352976,3.0323795918375254,2.335448293015361,Serie_A,2023
11880,Francesco Gelli,27,1562,0,0.7696660403162241,0,3.516356298699975,10,25,3,0,D F M S,Frosinone,0,0.7696660403162241,4.08471822924912,2.201621536165476,Serie_A,2023
11882,Giorgi Kvernadze,5,45,0,0,0,0,0,0,0,0,S,Frosinone,0,0,0,0,Serie_A,2023
11883,Gennaro Borrelli,1,19,0,0,0,0,0,0,0,0,S,Frosinone,0,0,0,0,Serie_A,2023
11884,Luigi Canotto,1,11,0,0,0,0,0,0,0,0,S,Frosinone,0,0,0,0,Serie_A,2023
11887,Przemyslaw Szyminski,1,2,0,0,0,0,0,0,0,0,S,Frosinone,0,0,0,0,Serie_A,2023
11890,Natan,14,963,0,0.25533715542405844,0,0.13694306276738644,6,4,1,1,D S,Napoli,0,0.25533715542405844,4.064338330179453,3.9365375228226185,Serie_A,2023
11897,Raffaele Di Gennaro,1,21,0,0,0,0,0,0,0,0,S,Inter,0,0,0,0,Serie_A,2023
11899,Gino Infantino,6,68,0,0.014971882104873657,0,0.08179038763046265,1,1,1,0,S,Fiorentina,0,0.014971882104873657,0.7795332074165344,0.6827709376811981,Serie_A,2023
11901,Tomasso Martinelli,1,90,0,0,0,0,0,0,0,0,GK,Fiorentina,0,0,0,0,Serie_A,2023
11902,Pietro Comuzzo,4,37,0,0,0,0,0,0,1,0,S,Fiorentina,0,0,0.44422994926571846,0.44422994926571846,Serie_A,2023
11927,Samuele Mulattieri,27,388,0,1.2952582612633705,0,0.6014150744304061,13,7,1,0,F S,Sassuolo,0,1.2952582612633705,2.4106290489435196,0.6421138299629092,Serie_A,2023
11928,Kevin Miranda,1,10,0,0,0,0,0,0,0,0,S,Sassuolo,0,0,0.019619207829236984,0.019619207829236984,Serie_A,2023
11929,Luca Lipani,8,392,0,0.17950765788555145,0,0.20840361341834068,3,3,0,0,M S,Sassuolo,0,0.17950765788555145,0.44715430215001106,0.2594301365315914,Serie_A,2023
11932,Mateusz Legowski,29,1099,0,0.3032666565850377,0,0.2647525919601321,7,7,3,0,M S,Salernitana,0,0.3032666565850377,1.6934871384873986,1.3353054719045758,Serie_A,2023
11937,João Ferreira,35,1788,0,0.15304630994796753,1,1.0152465980499983,3,13,10,0,D S,Udinese,0,0.15304630994796753,4.543129182420671,4.267973645590246,Serie_A,2023
11946,Mohamed Kaba,23,1375,0,1.4865462491288781,0,0.8267533173784614,14,13,2,1,M S,Lecce,0,1.4865462491288781,5.888079074211419,3.6748348139226437,Serie_A,2023
11947,Rares Burnete,1,6,0,0,1,0.09768185764551163,0,1,0,0,S,Lecce,0,0,0.09768185764551163,0.09768185764551163,Serie_A,2023
11948,Jeppe Corfitzen,1,7,0,0,0,0,0,0,0,0,S,Lecce,0,0,0,0,Serie_A,2023
11956,Paulo Azzi,25,923,0,0.9374023210257292,0,0.5329193426296115,22,9,1,0,D M S,Cagliari,0,0.9374023210257292,2.5265165716409683,1.6429027747362852,Serie_A,2023
11963,Tommaso Corazza,9,178,0,0.09941314905881882,0,0.055269453674554825,1,1,1,0,D S,Bologna,0,0.09941314905881882,0.7312995651736856,0.576616988517344,Serie_A,2023
11967,Davide Bartesaghi,6,61,0,0,0,0,0,0,0,0,S,AC Milan,0,0,0.15689799189567566,0.15689799189567566,Serie_A,2023
11968,Kevin Zeroli,3,22,0,0,0,0,0,0,0,0,S,AC Milan,0,0,0,0,Serie_A,2023
11990,Mateus Lusuardi,4,230,0,0.04728211089968681,0,0,1,0,1,0,D S,Frosinone,0,0.04728211089968681,0.2722821794450283,0.2722821794450283,Serie_A,2023
11994,Marco Pellegrino,11,609,0,0.11288942396640778,0,0.08336895704269409,3,1,1,0,D S,"AC Milan,Salernitana",0,0.11288942396640778,1.7492418959736824,1.7492418959736824,Serie_A,2023
12006,Jesper Karlsson,7,344,0,0.4770841570571065,0,0.14981486462056637,6,5,0,0,M S,Bologna,0,0.4770841570571065,0.6357683734968305,0.14413997903466225,Serie_A,2023
12011,Seydou Fini,3,31,0,0.13918887078762054,0,0,2,0,0,0,S,Genoa,0,0.13918887078762054,0.5611952394247055,0.443789541721344,Serie_A,2023
12012,Marcus Pedersen,28,1580,0,0.1500912057235837,2,1.4423717940226197,3,10,4,0,D S,Sassuolo,0,0.1500912057235837,3.235796181485057,2.2974980007857084,Serie_A,2023
12040,Thomas Thiesson Kristensen,26,2100,0,1.3205620916560292,1,0.3004907891154289,10,4,2,1,D S,Udinese,0,1.3205620916560292,3.7206016946583986,3.5097201969474554,Serie_A,2023
12043,Christos Mandas,9,721,0,0,0,0,0,0,0,0,GK S,Lazio,0,0,0.5141101107001305,0.5141101107001305,Serie_A,2023
12055,Berkan Kutlu,6,182,0,0.21867810934782028,0,0.21886715665459633,4,5,0,0,S,Genoa,0,0.21867810934782028,0.4601022694259882,0.09571483545005322,Serie_A,2023
12061,Ahmed Touba,6,272,0,0.040959469974040985,0,0,1,0,1,0,D S,Lecce,0,0.040959469974040985,0.5359840150922537,0.5359840150922537,Serie_A,2023
12078,Alan Matturro,6,101,0,0.048380397260189056,0,0,1,0,0,0,D S,Genoa,0,0.048380397260189056,0.29111436009407043,0.29111436009407043,Serie_A,2023
12083,Pantelis Hatzidiakos,13,890,0,0.2641571993008256,0,0.019404513761401176,4,1,1,0,D,Cagliari,0,0.2641571993008256,1.2750499630346894,1.2441863417625427,Serie_A,2023
12096,Juan Manuel Cruz,4,100,0,0.023982975631952286,0,0.2399708777666092,1,1,0,0,F S,Verona,0,0.023982975631952286,0.2639538533985615,0,Serie_A,2023
12097,Charlys,2,23,0,0,0,0.037908054888248444,0,2,0,0,S,Verona,0,0,0.10696675628423691,0.09047315269708633,Serie_A,2023
12106,Antonio Tikvic,1,1,0,0,0,0,0,0,0,0,S,Udinese,0,0,0,0,Serie_A,2023
12112,Trivante Stewart,4,93,0,0.07063395157456398,0,0.02791365422308445,2,1,0,0,S,Salernitana,0,0.07063395157456398,0.20151648297905922,0.10296887159347534,Serie_A,2023
12113,Jackson Tchatchoua,26,1713,0,0,2,1.4765660241246223,0,15,2,0,D S,Verona,0,0,4.330691508948803,3.0953275114297867,Serie_A,2023
12124,Alessandro Vogliacco,20,1183,0,0.22107556276023388,1,0.476941904053092,5,13,4,0,D S,Genoa,0,0.22107556276023388,2.252034517005086,1.7882756013423204,Serie_A,2023
12129,João Costa,3,6,0,0,0,0.016732042655348778,0,1,1,0,S,Roma,0,0,0.10700276307761669,0.09027072042226791,Serie_A,2023
12168,Alejandro Jiménez,3,64,0,0,0,0.09680917859077454,0,1,1,0,S,AC Milan,0,0,0.17740339040756226,0.17740339040756226,Serie_A,2023
12170,Joseph Nonge,2,22,0,0,0,0,0,0,1,0,S,Juventus,0,0,0.05819588340818882,0.05819588340818882,Serie_A,2023
12218,Francesco Camarda,2,8,0,0,0,0,0,0,0,0,S,AC Milan,0,0,0,0,Serie_A,2023
12221,Christos Papadopoulos,1,2,0,0,0,0,0,0,0,0,S,Genoa,0,0,0,0,Serie_A,2023
12303,Farès Ghedjemis,6,159,0,0.24414816871285439,0,0.11879444774240255,3,2,1,0,F S,Frosinone,0,0.24414816871285439,2.241150489076972,1.878207853063941,Serie_A,2023
12319,Andrea Sodero,1,2,0,0,0,0,0,0,0,0,S,Empoli,0,0,0,0,Serie_A,2023
12320,Giacomo Corona,1,2,0,0,0,0,0,0,0,0,S,Empoli,0,0,0.011874105781316757,0.011874105781316757,Serie_A,2023
12342,Brenner,8,190,0,0.5442621372640133,0,0.030571348965168,4,2,0,0,F M S,Udinese,0,0.5442621372640133,0.5279277171939611,0.07612740248441696,Serie_A,2023
12362,Santiago Pierotti,11,175,0,0.32713570073246956,2,0.884659118950367,7,2,0,0,S,Lecce,0,0.32713570073246956,1.4067715667188168,0.2904151491820812,Serie_A,2023
12379,Elayis Tavsan,3,39,0,0.10197306424379349,0,0,3,0,0,0,S,Verona,0,0.10197306424379349,0.10197306424379349,0,Serie_A,2023
12380,Dani Silva,14,415,0,0.06056829448789358,0,0.30467907153069973,3,3,2,0,M S,Verona,0,0.06056829448789358,1.509407116100192,1.4246073625981808,Serie_A,2023
12415,Triantafyllos Pasalidis,8,453,0,0,0,0.03168474696576595,0,2,3,0,D S,Salernitana,0,0,0.3679116126149893,0.3679116126149893,Serie_A,2023
12439,Stefan Mitrovic,10,377,0,0.40804804395884275,0,0.06692498736083508,7,3,0,0,M S,Verona,0,0.40804804395884275,0.5978282410651445,0.21181851159781218,Serie_A,2023
12440,David Ankeye,6,48,0,0,0,0,0,0,0,0,S,Genoa,0,0,0.028607945889234543,0.028607945889234543,Serie_A,2023
12443,Leonardo Cerri,1,4,0,0,0,0,0,0,0,0,S,Juventus,0,0,0,0,Serie_A,2023
12597,Alessandro Dellavalle,1,13,0,0,0,0,0,0,0,0,S,Torino,0,0,0.05539943277835846,0.05539943277835846,Serie_A,2023
12617,Gerardo Fusco,1,10,0,0,0,0.029908860102295876,0,1,0,0,S,Salernitana,0,0,0,0,Serie_A,2023
11898,Mateo Retegui,36,2435,25,23.05881144106388,8,5.460668161511421,104,38,3,0,F S,Atalanta,21,19.252317164093256,26.73618371039629,7.0630652736872435,Serie_A,2024
1304,Moise Kean,32,2722,19,21.887753661721945,3,2.3220364889129996,105,19,6,0,F S,Fiorentina,18,20.365155961364508,22.372604370117188,2.2697757203131914,Serie_A,2024
5556,Ademola Lookman,31,2295,15,13.808704778552055,5,8.88729977607727,82,60,4,0,F M S,Atalanta,14,13.047405943274498,24.82031987607479,8.259659683331847,Serie_A,2024
6160,Riccardo Orsolini,30,1914,15,10.357791488990188,4,4.652595203369856,75,30,2,0,F M S,Bologna,12,8.073895009234548,13.579532280564308,3.471814767457545,Serie_A,2024
594,Romelu Lukaku,36,2913,14,13.292909391224384,10,4.244027925655246,64,34,4,0,F S,Napoli,11,10.247714065015316,16.940836619585752,4.888765563257039,Serie_A,2024
5992,Marcus Thuram,32,2316,14,12.123272212222219,4,4.545049572363496,65,39,1,0,F S,Inter,14,12.123272212222219,20.545659221708775,6.454995878040791,Serie_A,2024
5560,Scott McTominay,34,2938,12,8.857582463882864,4,2.8353318478912115,76,26,3,0,M S,Napoli,12,8.857582463882864,17.02024569362402,7.907815325073898,Serie_A,2024
7006,Lautaro Martínez,31,2605,12,14.972904972732067,3,5.210264602676034,102,37,1,0,F,Inter,12,14.972904972732067,20.420169971883297,4.456489903852344,Serie_A,2024
11736,Artem Dovbyk,32,2454,12,14.354873014613986,2,2.92091160826385,63,25,0,0,F S,Roma,10,12.832275385037065,14.934369965456426,3.34222876932472,Serie_A,2024
11936,Lorenzo Lucca,33,2369,12,9.25349983945489,1,1.4154015257954597,66,14,10,0,F S,Udinese,11,8.492201004177332,9.291834384202957,1.9438087791204453,Serie_A,2024
2662,Christian Pulisic,34,2518,11,11.676121918484569,9,7.215573945082724,57,69,1,0,F M S,AC Milan,8,8.63092665374279,21.96822089701891,9.794868961907923,Serie_A,2024
12008,Nikola Krstovic,37,3096,11,12.192179908044636,5,3.5718187177553773,137,30,6,0,F,Lecce,9,9.908283424563706,13.792114338837564,3.114339157938957,Serie_A,2024
687,Pedro,30,1057,10,6.393306020647287,1,1.4419082198292017,39,22,2,0,F M S,Lazio,8,4.870708409696817,10.305274097248912,4.8102878127247095,Serie_A,2024
